0,7508,AISI_1045,1,500,-10,2,[(0.0, 0.0), (0.000240001201746054, 1215.69921875), (0.000480001588584855, 2856.40234375), (0.000720000884030014, 3537.5380859375), (0.000960004341322929, 3998.3525390625), (0.00120000215247273, 4404.603515625), (0.00144000235013664, 4777.57080078125), (0.00168000150006264, 5125.626953125), (0.00192000099923462, 5443.36279296875), (0.00216000084765255, 5544.42578125), (0.00240000104531646, 5696.3125), (0.00264000054448843, 5855.72802734375), (0.00288000120781362, 5833.802734375), (0.00312000093981624, 6101.73095703125), (0.00336000043898821, 6192.2373046875), (0.00360000086948276, 6256.02880859375), (0.00384000060148537, 6304.2900390625), (0.00408000033348799, 6453.9521484375), (0.00432000029832125, 6393.39404296875), (0.00456000072881579, 6574.16064453125), (0.00480000022798777, 5621.884765625)],[(0.0, 0.0), (0.000240001201746054, -1152.9208984375), (0.000480001588584855, -2721.39501953125), (0.000720000884030014, -3358.7021484375), (0.000960004341322929, -3796.21875), (0.00120000215247273, -4197.00390625), (0.00144000235013664, -4567.20361328125), (0.00168000150006264, -4882.38037109375), (0.00192000099923462, -5132.4716796875), (0.00216000084765255, -5252.32958984375), (0.00240000104531646, -5412.12939453125), (0.00264000054448843, -5590.1552734375), (0.00288000120781362, -5540.81103515625), (0.00312000093981624, -5825.53857421875), (0.00336000043898821, -5897.10107421875), (0.00360000086948276, -5951.55810546875), (0.00384000060148537, -5969.185546875), (0.00408000033348799, -6096.54248046875), (0.00432000029832125, -6071.822265625), (0.00456000072881579, -6188.275390625), (0.00480000022798777, -5456.56494140625)],[(0.0, 0.0), (0.000240001201746054, -385.613861083984), (0.000480001588584855, -867.781005859375), (0.000720000884030014, -1110.53820800781), (0.000960004341322929, -1255.20751953125), (0.00120000215247273, -1336.296875), (0.00144000235013664, -1402.08227539063), (0.00168000150006264, -1560.26110839844), (0.00192000099923462, -1813.26599121094), (0.00216000084765255, -1775.86389160156), (0.00240000104531646, -1776.74719238281), (0.00264000054448843, -1743.47790527344), (0.00288000120781362, -1825.56030273438), (0.00312000093981624, -1814.99914550781), (0.00336000043898821, -1888.91589355469), (0.00360000086948276, -1927.91430664063), (0.00384000060148537, -2028.02807617188), (0.00408000033348799, -2117.93823242188), (0.00432000029832125, -2002.11511230469), (0.00456000072881579, -2219.19750976563), (0.00480000022798777, -1353.32373046875)]
1,6212,AISI_1045,1,500,-10,5,[(0.0, 0.0), (0.000240001201746054, 1215.69177246094), (0.000480001588584855, 2856.47778320313), (0.000720000709407032, 3538.47583007813), (0.000960002245847136, 3985.94140625), (0.00120000075548887, 4367.951171875), (0.00144000095315278, 4626.3095703125), (0.00168000033590943, 5039.29248046875), (0.00192000076640397, 5305.2900390625), (0.00216000084765255, 5329.47998046875), (0.00240000034682453, 5689.90966796875), (0.00264000031165779, 5722.55126953125), (0.0028800000436604, 5992.39404296875), (0.00312000047415495, 6192.09130859375), (0.00336000043898821, 6314.9033203125), (0.0036000011023134, 6225.95263671875), (0.0038400012999773, 5356.826171875), (0.00408000033348799, 4061.01000976563), (0.00432000122964382, 2545.20458984375), (0.00456000119447708, 5087.91748046875), (0.00480000022798777, 5227.095703125)],[(0.0, 0.0), (0.000240001201746054, -1152.91748046875), (0.000480001588584855, -2721.44799804688), (0.000720000709407032, -3369.30444335938), (0.000960002245847136, -3785.69677734375), (0.00120000075548887, -4171.8984375), (0.00144000095315278, -4425.8505859375), (0.00168000033590943, -4835.1875), (0.00192000076640397, -5006.38330078125), (0.00216000084765255, -5053.95654296875), (0.00240000034682453, -5427.9736328125), (0.00264000031165779, -5460.28662109375), (0.0028800000436604, -5718.0302734375), (0.00312000047415495, -5925.9443359375), (0.00336000043898821, -5985.1005859375), (0.0036000011023134, -5938.59326171875), (0.0038400012999773, -5059.6259765625), (0.00408000033348799, -3867.08911132813), (0.00432000122964382, -2500.25756835938), (0.00456000119447708, -4883.89306640625), (0.00480000022798777, -4997.435546875)],[(0.0, 0.0), (0.000240001201746054, -385.600494384766), (0.000480001588584855, -867.863342285156), (0.000720000709407032, -1081.017578125), (0.000960002245847136, -1247.48889160156), (0.00120000075548887, -1293.93286132813), (0.00144000095315278, -1347.06555175781), (0.00168000033590943, -1419.65808105469), (0.00192000076640397, -1755.62780761719), (0.00216000084765255, -1691.41345214844), (0.00240000034682453, -1706.50866699219), (0.00264000031165779, -1712.55981445313), (0.0028800000436604, -1792.46057128906), (0.00312000047415495, -1795.876953125), (0.00336000043898821, -2014.09423828125), (0.0036000011023134, -1869.65124511719), (0.0038400012999773, -1759.48034667969), (0.00408000033348799, -1239.92932128906), (0.00432000122964382, -476.212280273438), (0.00456000119447708, -1426.35522460938), (0.00480000022798777, -1532.37390136719)]
2,6311,AISI_1045,1,500,-10,7,[(0.0, 0.0), (0.000240000110352412, 1215.70935058594), (0.000480000511743128, 2856.3505859375), (0.0007200050749816, 3537.99243164063), (0.00096000439953059, 3970.05590820313), (0.00120000215247273, 4358.44091796875), (0.00144000025466084, 4608.30859375), (0.00168000184930861, 5013.22509765625), (0.00192000088281929, 5323.63427734375), (0.00216000038199127, 5532.2373046875), (0.00240000057965517, 5705.25), (0.00264000124298036, 5831.400390625), (0.00288000074215233, 5945.32568359375), (0.00312000047415495, 6149.73486328125), (0.0033600009046495, 6372.4365234375), (0.00360000063665211, 6295.5146484375), (0.00384000060148537, 6465.99169921875), (0.00408000033348799, 5797.345703125), (0.00432000029832125, 6406.724609375), (0.00456000026315451, 6077.875), (0.00480000022798777, 6118.728515625)],[(0.0, 0.0), (0.000240000110352412, -1152.92822265625), (0.000480000511743128, -2721.38793945313), (0.0007200050749816, -3363.98291015625), (0.00096000439953059, -3775.20532226563), (0.00120000215247273, -4169.78515625), (0.00144000025466084, -4416.404296875), (0.00168000184930861, -4824.4482421875), (0.00192000088281929, -5034.7578125), (0.00216000038199127, -5260.146484375), (0.00240000057965517, -5446.8720703125), (0.00264000124298036, -5568.07373046875), (0.00288000074215233, -5664.09765625), (0.00312000047415495, -5868.98779296875), (0.0033600009046495, -6085.21875), (0.00360000063665211, -5940.697265625), (0.00384000060148537, -6111.849609375), (0.00408000033348799, -5412.0361328125), (0.00432000029832125, -6067.08349609375), (0.00456000026315451, -5699.55908203125), (0.00480000022798777, -5842.99169921875)],[(0.0, 0.0), (0.000240000110352412, -385.623687744141), (0.000480000511743128, -867.632690429688), (0.0007200050749816, -1095.90612792969), (0.00096000439953059, -1228.48193359375), (0.00120000215247273, -1268.42431640625), (0.00144000025466084, -1316.00952148438), (0.00168000184930861, -1362.76513671875), (0.00192000088281929, -1729.82543945313), (0.00216000038199127, -1713.62451171875), (0.00240000057965517, -1697.486328125), (0.00264000124298036, -1732.56555175781), (0.00288000074215233, -1806.90295410156), (0.00312000047415495, -1836.90600585938), (0.0033600009046495, -1891.57653808594), (0.00360000063665211, -2083.65551757813), (0.00384000060148537, -2110.53173828125), (0.00408000033348799, -2078.23950195313), (0.00432000029832125, -2058.3037109375), (0.00456000026315451, -2110.82666015625), (0.00480000022798777, -1816.1181640625)]
3,6421,AISI_1045,1,500,-7,2,[(0.0, 0.0), (0.000240000488702208, 714.883117675781), (0.000480002956464887, 2713.79028320313), (0.000720000942237675, 3429.52734375), (0.000960003293585032, 3894.67626953125), (0.00120000366587192, 4287.0537109375), (0.00144000118598342, 4560.22314453125), (0.00168000033590943, 5004.7412109375), (0.00192000018432736, 5316.638671875), (0.00216000131331384, 5389.16748046875), (0.00240000034682453, 5543.85546875), (0.00264000077731907, 5798.54443359375), (0.00288000050932169, 5813.75146484375), (0.00312000117264688, 6074.3818359375), (0.0033600009046495, 6056.57177734375), (0.00360000040382147, 6184.728515625), (0.00384000013582408, 6302.1162109375), (0.00408000079914927, 6354.177734375), (0.00432000076398253, 6563.33544921875), (0.00456000072881579, 6509.142578125), (0.00480000022798777, 5567.80615234375)],[(0.0, 0.0), (0.000240000488702208, -677.833129882813), (0.000480002956464887, -2603.60498046875), (0.000720000942237675, -3269.98950195313), (0.000960003293585032, -3714.03881835938), (0.00120000366587192, -4106.51220703125), (0.00144000118598342, -4373.19677734375), (0.00168000033590943, -4794.58740234375), (0.00192000018432736, -5011.3662109375), (0.00216000131331384, -5120.3916015625), (0.00240000034682453, -5289.77734375), (0.00264000077731907, -5551.90234375), (0.00288000050932169, -5558.57275390625), (0.00312000117264688, -5814.2587890625), (0.0033600009046495, -5785.66015625), (0.00360000040382147, -5919.451171875), (0.00384000013582408, -5981.701171875), (0.00408000079914927, -6050.73486328125), (0.00432000076398253, -6235.2587890625), (0.00456000072881579, -6188.03369140625), (0.00480000022798777, -5372.0458984375)],[(0.0, 0.0), (0.000240000488702208, -227.156661987305), (0.000480002956464887, -765.440185546875), (0.000720000942237675, -1033.8408203125), (0.000960003293585032, -1172.35607910156), (0.00120000366587192, -1231.01049804688), (0.00144000118598342, -1292.58776855469), (0.00168000033590943, -1435.04992675781), (0.00192000018432736, -1775.62841796875), (0.00216000131331384, -1680.68969726563), (0.00240000034682453, -1659.09338378906), (0.00264000077731907, -1673.1708984375), (0.00288000050932169, -1703.51745605469), (0.00312000117264688, -1758.55383300781), (0.0033600009046495, -1791.14392089844), (0.00360000040382147, -1791.91638183594), (0.00384000013582408, -1983.91516113281), (0.00408000079914927, -1940.14929199219), (0.00432000076398253, -2049.12622070313), (0.00456000072881579, -2019.20324707031), (0.00480000022798777, -1463.41748046875)]
4,6711,AISI_1045,1,500,-7,5,[(0.0, 0.0), (0.000240000212215818, 714.879028320313), (0.000480002694530413, 2713.8759765625), (0.000720000534784049, 3417.14892578125), (0.000960001372732222, 3879.10693359375), (0.00120000226888806, 4240.9375), (0.00144000176806003, 4578.93408203125), (0.00168000103440136, 4930.3427734375), (0.00192000064998865, 5239.943359375), (0.00216000038199127, 5427.86083984375), (0.00240000081248581, 5632.8798828125), (0.00264000054448843, 5801.138671875), (0.00288000074215233, 5863.00634765625), (0.00312000024132431, 5858.01416015625), (0.00336000020615757, 6029.49267578125), (0.00360000063665211, 6076.35498046875), (0.00384000060148537, 6387.9169921875), (0.00408000033348799, 6333.51953125), (0.00432000076398253, 6544.23828125), (0.00456000119447708, 6450.67138671875), (0.00480000022798777, 5510.6591796875)],[(0.0, 0.0), (0.000240000212215818, -677.828369140625), (0.000480002694530413, -2603.7080078125), (0.000720000534784049, -3259.078125), (0.000960001372732222, -3701.54077148438), (0.00120000226888806, -4071.31176757813), (0.00144000176806003, -4413.4638671875), (0.00168000103440136, -4748.1064453125), (0.00192000064998865, -4955.57470703125), (0.00216000038199127, -5175.5537109375), (0.00240000081248581, -5389.35986328125), (0.00264000054448843, -5552.35009765625), (0.00288000074215233, -5597.3486328125), (0.00312000024132431, -5568.08935546875), (0.00336000020615757, -5735.42041015625), (0.00360000063665211, -5797.01611328125), (0.00384000060148537, -6071.92919921875), (0.00408000033348799, -5984.2705078125), (0.00432000076398253, -6202.32421875), (0.00456000119447708, -6156.74267578125), (0.00480000022798777, -5360.6669921875)],[(0.0, 0.0), (0.000240000212215818, -227.157913208008), (0.000480002694530413, -765.393249511719), (0.000720000534784049, -1027.28637695313), (0.000960001372732222, -1160.20068359375), (0.00120000226888806, -1187.42260742188), (0.00144000176806003, -1219.8251953125), (0.00168000103440136, -1328.06787109375), (0.00192000064998865, -1702.72900390625), (0.00216000038199127, -1635.64013671875), (0.00240000081248581, -1638.33349609375), (0.00264000054448843, -1680.65905761719), (0.00288000074215233, -1744.85925292969), (0.00312000024132431, -1820.08483886719), (0.00336000020615757, -1860.03503417969), (0.00360000063665211, -1821.17895507813), (0.00384000060148537, -1984.22802734375), (0.00408000033348799, -2074.12182617188), (0.00432000076398253, -2087.63696289063), (0.00456000119447708, -1925.01428222656), (0.00480000022798777, -1276.95568847656)]
5,6646,AISI_1045,1,500,-7,7,[(0.0, 0.0), (0.000240002729697153, 714.893005371094), (0.000480005197459832, 2713.8291015625), (0.000720003095921129, 3430.46215820313), (0.000960004283115268, 3864.68676757813), (0.00120000343304127, 4069.54858398438), (0.00144000118598342, 4362.1240234375), (0.00168000103440136, 4726.67041015625), (0.00192000030074269, 5068.52294921875), (0.0021600010804832, 5374.412109375), (0.00240000034682453, 5544.0048828125), (0.00264000077731907, 5784.57666015625), (0.0028800000436604, 5862.509765625), (0.00312000093981624, 6024.12744140625), (0.0033600009046495, 6245.9873046875), (0.0036000011023134, 6345.259765625), (0.00384000106714666, 4498.0673828125), (0.00408000033348799, 3424.91455078125), (0.00432000076398253, 3141.62622070313), (0.00456000072881579, 4839.2021484375), (0.00480000022798777, 5552.40576171875)],[(0.0, 0.0), (0.000240002729697153, -677.837829589844), (0.000480005197459832, -2603.66577148438), (0.000720003095921129, -3275.69140625), (0.000960004283115268, -3688.49243164063), (0.00120000343304127, -3903.42529296875), (0.00144000118598342, -4214.26171875), (0.00168000103440136, -4573.654296875), (0.00192000030074269, -4914.86962890625), (0.0021600010804832, -5122.396484375), (0.00240000034682453, -5253.57373046875), (0.00264000077731907, -5539.14892578125), (0.0028800000436604, -5593.904296875), (0.00312000093981624, -5752.998046875), (0.0033600009046495, -5991.16259765625), (0.0036000011023134, -6052.60546875), (0.00384000106714666, -4278.67138671875), (0.00408000033348799, -3298.568359375), (0.00432000076398253, -3096.19702148438), (0.00456000072881579, -4701.52880859375), (0.00480000022798777, -5216.80810546875)],[(0.0, 0.0), (0.000240002729697153, -227.173568725586), (0.000480005197459832, -765.370910644531), (0.000720003095921129, -1018.78204345703), (0.000960004283115268, -1153.61486816406), (0.00120000343304127, -1150.86791992188), (0.00144000118598342, -1126.11083984375), (0.00168000103440136, -1192.9375), (0.00192000030074269, -1238.53955078125), (0.0021600010804832, -1626.45629882813), (0.00240000034682453, -1770.86291503906), (0.00264000077731907, -1667.08093261719), (0.0028800000436604, -1754.21008300781), (0.00312000093981624, -1786.93237304688), (0.0033600009046495, -1765.88012695313), (0.0036000011023134, -1904.80773925781), (0.00384000106714666, -1387.654296875), (0.00408000033348799, -921.675476074219), (0.00432000076398253, -532.333129882813), (0.00456000072881579, -1146.08215332031), (0.00480000022798777, -1901.08435058594)]
6,6421,AISI_1045,1,500,-4,2,[(0.0, 0.0), (0.000240000430494547, 0.0), (0.000480002083349973, 2574.95166015625), (0.000720004201866686, 3319.59545898438), (0.000960001721978188, 3784.85180664063), (0.00120000273454934, 4173.81103515625), (0.00144000095315278, 4418.45751953125), (0.00168000161647797, 4896.54541015625), (0.00192000076640397, 5149.06884765625), (0.00216000084765255, 5289.01611328125), (0.00240000057965517, 5537.359375), (0.00264000077731907, 5547.17529296875), (0.00288000074215233, 5813.38134765625), (0.00312000117264688, 5813.50439453125), (0.00336000043898821, 6059.84326171875), (0.00360000063665211, 6231.92919921875), (0.00384000060148537, 6056.126953125), (0.00408000173047185, 5899.162109375), (0.00432000169530511, 5495.9091796875), (0.00456000072881579, 5303.86669921875), (0.00480000022798777, 4024.88037109375)],[(0.0, 0.0), (0.000240000430494547, 0.0), (0.000480002083349973, -2484.44262695313), (0.000720004201866686, -3178.142578125), (0.000960001721978188, -3626.2646484375), (0.00120000273454934, -4022.4013671875), (0.00144000095315278, -4248.97802734375), (0.00168000161647797, -4676.087890625), (0.00192000076640397, -4854.16162109375), (0.00216000084765255, -5041.02001953125), (0.00240000057965517, -5314.9560546875), (0.00264000077731907, -5332.20361328125), (0.00288000074215233, -5556.22802734375), (0.00312000117264688, -5575.41162109375), (0.00336000043898821, -5793.076171875), (0.00360000063665211, -5979.79150390625), (0.00384000060148537, -5785.75634765625), (0.00408000173047185, -5700.0634765625), (0.00432000169530511, -5352.966796875), (0.00456000072881579, -5169.35400390625), (0.00480000022798777, -4016.56469726563)],[(0.0, 0.0), (0.000240000430494547, 0.0), (0.000480002083349973, -676.698120117188), (0.000720004201866686, -958.709350585938), (0.000960001721978188, -1084.1162109375), (0.00120000273454934, -1113.9951171875), (0.00144000095315278, -1212.00366210938), (0.00168000161647797, -1452.70727539063), (0.00192000076640397, -1717.5625), (0.00216000084765255, -1600.56481933594), (0.00240000057965517, -1553.57312011719), (0.00264000077731907, -1529.29931640625), (0.00288000074215233, -1709.89147949219), (0.00312000117264688, -1646.70056152344), (0.00336000043898821, -1778.19213867188), (0.00360000063665211, -1754.71704101563), (0.00384000060148537, -1789.32788085938), (0.00408000173047185, -1519.66821289063), (0.00432000169530511, -1245.29626464844), (0.00456000072881579, -1186.92199707031), (0.00480000022798777, -258.593048095703)]
7,6275,AISI_1045,1,500,-4,5,[(0.0, 0.0), (0.000240000430494547, 0.0), (0.000480002083349973, 2574.85278320313), (0.000720004143659025, 3316.53393554688), (0.000960003468208015, 3765.69799804688), (0.00120000087190419, 4140.373046875), (0.00144000188447535, 4460.4169921875), (0.00168000056874007, 4827.8037109375), (0.00192000018432736, 5102.77294921875), (0.00216000038199127, 5265.30224609375), (0.00240000081248581, 5554.681640625), (0.00264000124298036, 5134.94482421875), (0.00288000074215233, 5518.271484375), (0.00312000070698559, 5863.15576171875), (0.00336000020615757, 6009.6884765625), (0.00360000017099082, 6071.5478515625), (0.00384000083431602, 5752.9794921875), (0.00408000079914927, 5068.40234375), (0.00432000122964382, 4726.828125), (0.00456000072881579, 4085.98291015625), (0.00480000022798777, 4341.4501953125)],[(0.0, 0.0), (0.000240000430494547, 0.0), (0.000480002083349973, -2484.3369140625), (0.000720004143659025, -3172.97290039063), (0.000960003468208015, -3610.96948242188), (0.00120000087190419, -4000.16430664063), (0.00144000188447535, -4306.61279296875), (0.00168000056874007, -4649.8740234375), (0.00192000018432736, -4875.6767578125), (0.00216000038199127, -5018.98974609375), (0.00240000081248581, -5338.16455078125), (0.00264000124298036, -4949.2236328125), (0.00288000074215233, -5300.66162109375), (0.00312000070698559, -5589.427734375), (0.00336000020615757, -5758.1181640625), (0.00360000017099082, -5809.0166015625), (0.00384000083431602, -5536.50537109375), (0.00408000079914927, -4971.40283203125), (0.00432000122964382, -4626.552734375), (0.00456000072881579, -4084.578125), (0.00480000022798777, -4321.9375)],[(0.0, 0.0), (0.000240000430494547, 0.0), (0.000480002083349973, -676.710327148438), (0.000720004143659025, -965.215393066406), (0.000960003468208015, -1068.35388183594), (0.00120000087190419, -1068.35144042969), (0.00144000188447535, -1161.2080078125), (0.00168000056874007, -1298.59924316406), (0.00192000018432736, -1505.34704589844), (0.00216000038199127, -1591.587890625), (0.00240000081248581, -1535.73669433594), (0.00264000124298036, -1368.51916503906), (0.00288000074215233, -1534.37475585938), (0.00312000070698559, -1770.56335449219), (0.00336000020615757, -1720.5908203125), (0.00360000017099082, -1766.07604980469), (0.00384000083431602, -1563.29150390625), (0.00408000079914927, -986.841552734375), (0.00432000122964382, -968.460327148438), (0.00456000072881579, -107.133964538574), (0.00480000022798777, -411.15234375)]
8,6464,AISI_1045,1,500,-4,7,[(0.0, 0.0), (0.000240002947975881, 0.0), (0.000480004615383223, 2574.82202148438), (0.00072000123327598, 3312.90502929688), (0.000960000266786665, 3751.59912109375), (0.00120000052265823, 4119.94384765625), (0.00144000083673745, 4463.17236328125), (0.00168000010307878, 4825.0458984375), (0.0019200014648959, 5093.2333984375), (0.00216000014916062, 5262.337890625), (0.00240000104531646, 5543.46875), (0.00264000031165779, 5270.78515625), (0.00288000120781362, 5484.42578125), (0.00312000093981624, 5883.58837890625), (0.00336000043898821, 5999.19482421875), (0.00360000040382147, 5903.21533203125), (0.00384000083431602, 5734.63916015625), (0.00408000126481056, 5496.88720703125), (0.00432000076398253, 5379.24365234375), (0.00456000026315451, 4783.41796875), (0.00480000022798777, 4766.45361328125)],[(0.0, 0.0), (0.000240002947975881, 0.0), (0.000480004615383223, -2484.31079101563), (0.00072000123327598, -3168.6171875), (0.000960000266786665, -3600.89501953125), (0.00120000052265823, -3986.6328125), (0.00144000083673745, -4316.67138671875), (0.00168000010307878, -4639.4453125), (0.0019200014648959, -4874.7294921875), (0.00216000014916062, -5027.84423828125), (0.00240000104531646, -5325.572265625), (0.00264000031165779, -5070.7802734375), (0.00288000120781362, -5256.49609375), (0.00312000093981624, -5629.59521484375), (0.00336000043898821, -5745.80859375), (0.00360000040382147, -5659.98095703125), (0.00384000083431602, -5538.0732421875), (0.00408000126481056, -5319.56201171875), (0.00432000076398253, -5247.208984375), (0.00456000026315451, -4731.75), (0.00480000022798777, -4715.43359375)],[(0.0, 0.0), (0.000240002947975881, 0.0), (0.000480004615383223, -676.689697265625), (0.00072000123327598, -967.06005859375), (0.000960000266786665, -1052.63977050781), (0.00120000052265823, -1039.56469726563), (0.00144000083673745, -1134.13159179688), (0.00168000010307878, -1325.37377929688), (0.0019200014648959, -1475.81811523438), (0.00216000014916062, -1553.37829589844), (0.00240000104531646, -1538.93627929688), (0.00264000031165779, -1438.18103027344), (0.00288000120781362, -1564.66467285156), (0.00312000093981624, -1710.04956054688), (0.00336000043898821, -1725.11462402344), (0.00360000040382147, -1677.07092285156), (0.00384000083431602, -1488.56665039063), (0.00408000126481056, -1384.92980957031), (0.00432000076398253, -1184.50769042969), (0.00456000026315451, -701.162719726563), (0.00480000022798777, -695.53466796875)]
9,6582,AISI_1045,1,500,-1,2,[(0.0, 0.0), (0.000240002947975881, 0.0), (0.000480001297546551, 2419.36108398438), (0.000720002281013876, 3170.09521484375), (0.000960000208579004, 3674.33959960938), (0.00120000180322677, 4077.2001953125), (0.00144000060390681, 4419.8759765625), (0.00168000010307878, 4777.6845703125), (0.00192000088281929, 4986.7041015625), (0.00216000038199127, 5181.40625), (0.00240000081248581, 5446.48876953125), (0.00264000077731907, 5661.646484375), (0.00288000027649105, 5636.16357421875), (0.00312000047415495, 5786.111328125), (0.00336000043898821, 5909.544921875), (0.00360000063665211, 5849.83056640625), (0.00384000013582408, 5399.19287109375), (0.00408000033348799, 5515.1630859375), (0.00432000076398253, 5709.78662109375), (0.00456000026315451, 5606.44091796875), (0.00480000022798777, 5839.29833984375)],[(0.0, 0.0), (0.000240002947975881, 0.0), (0.000480001297546551, -2349.23071289063), (0.000720002281013876, -3052.98217773438), (0.000960000208579004, -3535.16137695313), (0.00120000180322677, -3942.63940429688), (0.00144000060390681, -4262.3447265625), (0.00168000010307878, -4583.27978515625), (0.00192000088281929, -4757.14794921875), (0.00216000038199127, -4951.4453125), (0.00240000081248581, -5229.82080078125), (0.00264000077731907, -5453.18310546875), (0.00288000027649105, -5419.53662109375), (0.00312000047415495, -5557.6533203125), (0.00336000043898821, -5631.833984375), (0.00360000063665211, -5623.54443359375), (0.00384000013582408, -5277.10986328125), (0.00408000033348799, -5360.93701171875), (0.00432000076398253, -5505.474609375), (0.00456000026315451, -5459.7783203125), (0.00480000022798777, -5621.1025390625)],[(0.0, 0.0), (0.000240002947975881, 0.0), (0.000480001297546551, -578.293701171875), (0.000720002281013876, -853.699829101563), (0.000960000208579004, -1001.70166015625), (0.00120000180322677, -1038.82421875), (0.00144000060390681, -1169.49584960938), (0.00168000010307878, -1349.00622558594), (0.00192000088281929, -1495.58044433594), (0.00216000038199127, -1526.48620605469), (0.00240000081248581, -1520.92590332031), (0.00264000077731907, -1522.18115234375), (0.00288000027649105, -1547.56579589844), (0.00312000047415495, -1609.83654785156), (0.00336000043898821, -1790.29858398438), (0.00360000063665211, -1611.2939453125), (0.00384000013582408, -1141.66418457031), (0.00408000033348799, -1295.13525390625), (0.00432000076398253, -1513.7412109375), (0.00456000026315451, -1273.96997070313), (0.00480000022798777, -1581.33190917969)]
