0,1354,AISI_1045,0.25,1000,-7,5,[(0.0, 0.0), (0.000120001153845806, 0.0), (0.00024000127450563, 84.1910171508789), (0.000360004400135949, 63.6260948181152), (0.000480003771372139, 134.780532836914), (0.000600004510488361, 287.913146972656), (0.000720003969036043, 274.768829345703), (0.000840003485791385, 113.631988525391), (0.000960002886131406, 298.540771484375), (0.00108000228647143, 125.657821655273), (0.00120000168681145, 0.0), (0.00132000108715147, 131.33203125), (0.00144000037107617, 0.0), (0.00156000535935164, 279.259216308594), (0.00168000464327633, 45.0155029296875), (0.00180000381078571, 78.5532455444336), (0.00192000309471041, 135.921752929688), (0.00204000226221979, 0.0), (0.00216000131331384, 279.001037597656), (0.00228000059723854, 50.9734001159668), (0.00240000011399388, 268.572418212891)],[(0.0, 0.0), (0.000120001153845806, 0.0), (0.00024000127450563, -76.4606781005859), (0.000360004400135949, -61.9385604858398), (0.000480003771372139, -126.632347106934), (0.000600004510488361, -260.578979492188), (0.000720003969036043, -256.284484863281), (0.000840003485791385, -103.626304626465), (0.000960002886131406, -271.318756103516), (0.00108000228647143, -122.394088745117), (0.00120000168681145, 0.0), (0.00132000108715147, -127.695899963379), (0.00144000037107617, 0.0), (0.00156000535935164, -259.213134765625), (0.00168000464327633, -44.8906707763672), (0.00180000381078571, -71.544059753418), (0.00192000309471041, -132.234344482422), (0.00204000226221979, 0.0), (0.00216000131331384, -258.39892578125), (0.00228000059723854, -50.2419509887695), (0.00240000011399388, -247.904327392578)],[(0.0, 0.0), (0.000120001153845806, 0.0), (0.00024000127450563, -35.2404861450195), (0.000360004400135949, -14.5565948486328), (0.000480003771372139, -46.1523857116699), (0.000600004510488361, -122.444175720215), (0.000720003969036043, -99.0766525268555), (0.000840003485791385, -46.6242256164551), (0.000960002886131406, -124.550086975098), (0.00108000228647143, -28.4530563354492), (0.00120000168681145, 0.0), (0.00132000108715147, -30.6897239685059), (0.00144000037107617, 0.0), (0.00156000535935164, -103.895431518555), (0.00168000464327633, 3.35009670257568), (0.00180000381078571, -32.4354782104492), (0.00192000309471041, -31.4451999664307), (0.00204000226221979, 0.0), (0.00216000131331384, -105.221519470215), (0.00228000059723854, 8.60430431365967), (0.00240000011399388, -103.317916870117)]
1,1186,AISI_1045,0.25,1000,-4,5,[(0.0, 0.0), (0.000120001182949636, 0.0), (0.000240001449128613, 17.2612552642822), (0.000360003265086561, 132.124664306641), (0.000480001035612077, 114.063529968262), (0.000600000668782741, 77.1605224609375), (0.000720005249604583, 0.0), (0.000840000750031322, 194.449951171875), (0.000960005621891469, 298.312255859375), (0.00108000473119318, 152.024002075195), (0.00120000389870256, 13.523380279541), (0.00132000294979662, 51.4559860229492), (0.00144000211730599, 237.954620361328), (0.00156000116840005, 250.744903564453), (0.00168000033590943, 183.061416625977), (0.00180000520776957, 126.92414855957), (0.00192000425886363, 179.328842163086), (0.002040003426373, 65.6142807006836), (0.00216000247746706, 264.202392578125), (0.00228000152856112, 0.0), (0.00240000011399388, 95.4596939086914)],[(0.0, 0.0), (0.000120001182949636, 0.0), (0.000240001449128613, -16.033016204834), (0.000360003265086561, -111.710060119629), (0.000480001035612077, -112.425636291504), (0.000600000668782741, -77.1555786132813), (0.000720005249604583, 0.0), (0.000840000750031322, -188.868804931641), (0.000960005621891469, -274.900421142578), (0.00108000473119318, -149.948394775391), (0.00120000389870256, -13.4243240356445), (0.00132000294979662, -50.3838348388672), (0.00144000211730599, -220.444641113281), (0.00156000116840005, -232.351226806641), (0.00168000033590943, -178.611907958984), (0.00180000520776957, -123.451736450195), (0.00192000425886363, -175.668121337891), (0.002040003426373, -65.5043411254883), (0.00216000247746706, -247.251724243164), (0.00228000152856112, 0.0), (0.00240000011399388, -92.7551651000977)],[(0.0, 0.0), (0.000120001182949636, 0.0), (0.000240001449128613, -6.39479112625122), (0.000360003265086561, -70.5534591674805), (0.000480001035612077, -19.2604560852051), (0.000600000668782741, -0.873218297958374), (0.000720005249604583, 0.0), (0.000840000750031322, -46.2531661987305), (0.000960005621891469, -115.844573974609), (0.00108000473119318, -25.0355262756348), (0.00120000389870256, 1.63380539417267), (0.00132000294979662, -10.4492931365967), (0.00144000211730599, -89.5910797119141), (0.00156000116840005, -94.26513671875), (0.00168000033590943, -40.1156845092773), (0.00180000520776957, -29.4857234954834), (0.00192000425886363, -36.049201965332), (0.002040003426373, -3.79672598838806), (0.00216000247746706, -93.1100540161133), (0.00228000152856112, 0.0), (0.00240000011399388, -22.5617618560791)]
2,1319,AISI_1045,0.25,1000,-1,5,[(0.0, 0.0), (0.000120001837785821, 0.0), (0.000240002089412883, 0.0), (0.000360001489752904, 65.4366607666016), (0.00048000190872699, 59.8552398681641), (0.000600002589635551, 100.280349731445), (0.000720002222806215, 36.7968635559082), (0.000840001448523253, 248.420532226563), (0.000960003118962049, 255.923629760742), (0.00108000310137868, 160.509704589844), (0.0012000014539808, 120.480079650879), (0.00132000539451838, 145.361770629883), (0.0014400037471205, 136.288635253906), (0.0015600019833073, 218.144973754883), (0.0016800002194941, 109.742126464844), (0.00180000416003168, 147.372055053711), (0.00192000553943217, 0.0), (0.00204000296071172, 0.0), (0.00216000038199127, 210.401107788086), (0.00228000339120626, 112.830718994141), (0.00240000011399388, 79.5940093994141)],[(0.0, 0.0), (0.000120001837785821, 0.0), (0.000240002089412883, 0.0), (0.000360001489752904, -43.696117401123), (0.00048000190872699, -57.236141204834), (0.000600002589635551, -99.8681564331055), (0.000720002222806215, -35.2365760803223), (0.000840001448523253, -236.905410766602), (0.000960003118962049, -239.246856689453), (0.00108000310137868, -159.966796875), (0.0012000014539808, -116.577796936035), (0.00132000539451838, -145.198532104492), (0.0014400037471205, -135.822525024414), (0.0015600019833073, -210.452392578125), (0.0016800002194941, -109.087860107422), (0.00180000416003168, -137.415283203125), (0.00192000553943217, 0.0), (0.00204000296071172, 0.0), (0.00216000038199127, -200.426712036133), (0.00228000339120626, -111.858894348145), (0.00240000011399388, -72.7245178222656)],[(0.0, 0.0), (0.000120001837785821, 0.0), (0.000240002089412883, 0.0), (0.000360001489752904, -48.7094078063965), (0.00048000190872699, -17.512113571167), (0.000600002589635551, -9.08294010162354), (0.000720002222806215, 10.601544380188), (0.000840001448523253, -74.7568511962891), (0.000960003118962049, -90.8726806640625), (0.00108000310137868, -13.1903953552246), (0.0012000014539808, -30.4148998260498), (0.00132000539451838, -6.88691711425781), (0.0014400037471205, -11.2620649337769), (0.0015600019833073, -57.4196357727051), (0.0016800002194941, -11.9655017852783), (0.00180000416003168, -53.2499961853027), (0.00192000553943217, 0.0), (0.00204000296071172, 0.0), (0.00216000038199127, -64.0137252807617), (0.00228000339120626, -14.7769556045532), (0.00240000011399388, -32.3473510742188)]
3,1317,AISI_1045,0.25,1000,2,5,[(0.0, 0.0), (0.00012000236165477, 0.0), (0.000240002598729916, 0.0), (0.000360004225512967, 107.273490905762), (0.000480000540846959, 42.611083984375), (0.00060000317171216, 182.128295898438), (0.000720005540642887, 165.49169921875), (0.000840002205222845, 102.779899597168), (0.000960004574153572, 214.191650390625), (0.00108000182081014, 0.0), (0.00120000424794853, 192.254440307617), (0.00132000085432082, 63.7683067321777), (0.00144000316504389, 94.2812728881836), (0.00156000559218228, 237.22834777832), (0.00168000219855458, 73.8392028808594), (0.00180000450927764, 205.849578857422), (0.00192000099923462, 255.375427246094), (0.00204000319354236, 63.8403167724609), (0.00216000527143478, 123.211387634277), (0.0022800057195127, 57.36767578125), (0.00240000011399388, 217.025009155273)],[(0.0, 0.0), (0.00012000236165477, 0.0), (0.000240002598729916, 0.0), (0.000360004225512967, -96.2622604370117), (0.000480000540846959, -41.8849487304688), (0.00060000317171216, -172.962310791016), (0.000720005540642887, -164.369201660156), (0.000840002205222845, -102.433471679688), (0.000960004574153572, -203.497848510742), (0.00108000182081014, 0.0), (0.00120000424794853, -188.896667480469), (0.00132000085432082, -63.5217437744141), (0.00144000316504389, -93.3938980102539), (0.00156000559218228, -224.980514526367), (0.00168000219855458, -73.6692123413086), (0.00180000450927764, -198.95654296875), (0.00192000099923462, -239.982116699219), (0.00204000319354236, -63.4001312255859), (0.00216000527143478, -122.853385925293), (0.0022800057195127, -56.668571472168), (0.00240000011399388, -209.438674926758)],[(0.0, 0.0), (0.00012000236165477, 0.0), (0.000240002598729916, 0.0), (0.000360004225512967, -47.3411026000977), (0.000480000540846959, 7.83298921585083), (0.00060000317171216, -57.0504875183105), (0.000720005540642887, -19.2423896789551), (0.000840002205222845, -8.43152523040771), (0.000960004574153572, -66.8332977294922), (0.00108000182081014, 0.0), (0.00120000424794853, -35.7745971679688), (0.00132000085432082, 5.602219581604), (0.00144000316504389, -12.9049806594849), (0.00156000559218228, -75.2400131225586), (0.00168000219855458, 5.00751972198486), (0.00180000450927764, -52.8236503601074), (0.00192000099923462, -87.3223266601563), (0.00204000319354236, 7.48395252227783), (0.00216000527143478, -9.38579177856445), (0.0022800057195127, 8.92879486083984), (0.00240000011399388, -56.8796806335449)]
4,1223,AISI_1045,0.25,1000,5,5,[(0.0, 0.0), (0.000120004900963977, 0.0), (0.000240005174418911, 0.0), (0.000360001780791208, 109.043571472168), (0.000480002170661464, 0.0), (0.000600001541897655, 171.262893676758), (0.000720001000445336, 0.0), (0.000840000342577696, 141.070220947266), (0.000960005272645503, 253.625900268555), (0.00108000461477786, 92.6511993408203), (0.00120000389870256, 131.894836425781), (0.00132000318262726, 108.684158325195), (0.00144000246655196, 73.7947387695313), (0.00156000175047666, 229.044769287109), (0.00168000103440136, 67.5708160400391), (0.00180000020191073, 216.761825561523), (0.00192000495735556, 247.326812744141), (0.00204000412486494, 85.5923080444336), (0.00216000317595899, 216.240631103516), (0.00228000222705305, 0.0), (0.00240000011399388, 157.930801391602)],[(0.0, 0.0), (0.000120004900963977, 0.0), (0.000240005174418911, 0.0), (0.000360001780791208, -108.789558410645), (0.000480002170661464, 0.0), (0.000600001541897655, -164.340286254883), (0.000720001000445336, 0.0), (0.000840000342577696, -136.946792602539), (0.000960005272645503, -239.774337768555), (0.00108000461477786, -92.6033401489258), (0.00120000389870256, -129.166351318359), (0.00132000318262726, -108.15364074707), (0.00144000246655196, -72.9271240234375), (0.00156000175047666, -218.144226074219), (0.00168000103440136, -66.9306335449219), (0.00180000020191073, -208.939636230469), (0.00192000495735556, -234.319854736328), (0.00204000412486494, -85.5347747802734), (0.00216000317595899, -210.548797607422), (0.00228000222705305, 0.0), (0.00240000011399388, -156.546463012695)],[(0.0, 0.0), (0.000120004900963977, 0.0), (0.000240005174418911, 0.0), (0.000360001780791208, 7.43864583969116), (0.000480002170661464, 0.0), (0.000600001541897655, -48.2000617980957), (0.000720001000445336, 0.0), (0.000840000342577696, -33.8583183288574), (0.000960005272645503, -82.6701889038086), (0.00108000461477786, -2.97762370109558), (0.00120000389870256, -26.6889228820801), (0.00132000318262726, 10.7255191802979), (0.00144000246655196, 11.2826271057129), (0.00156000175047666, -69.8183441162109), (0.00168000103440136, 9.27932548522949), (0.00180000020191073, -57.7053985595703), (0.00192000495735556, -79.1502456665039), (0.00204000412486494, -3.13778281211853), (0.00216000317595899, -49.2870445251465), (0.00228000222705305, 0.0), (0.00240000011399388, -20.8648891448975)]
5,1192,AISI_1045,0.25,1000,8,5,[(0.0, 0.0), (0.000120000680908561, 0.0), (0.00024000093981158, 0.0), (0.000360005418770015, 137.902816772461), (0.000480000802781433, 75.4040374755859), (0.000600003462750465, 197.859191894531), (0.000720000185538083, 88.1275939941406), (0.000840002729091793, 53.158935546875), (0.000960005156230181, 201.029586791992), (0.00108000182081014, 137.723281860352), (0.00120000424794853, 211.867248535156), (0.00132000085432082, 70.6509628295898), (0.00144000328145921, 14.2488584518433), (0.0015600057085976, 206.195617675781), (0.00168000219855458, 63.2757263183594), (0.00180000462569296, 196.168594360352), (0.00192000111564994, 89.6050109863281), (0.002040003426373, 67.5073165893555), (0.00216000550426543, 225.344161987305), (0.0022800019942224, 79.0609436035156), (0.00240000011399388, 146.625900268555)],[(0.0, 0.0), (0.000120000680908561, 0.0), (0.00024000093981158, 0.0), (0.000360005418770015, -136.181259155273), (0.000480000802781433, -74.8330535888672), (0.000600003462750465, -194.30158996582), (0.000720000185538083, -87.6428070068359), (0.000840002729091793, -52.3205146789551), (0.000960005156230181, -196.324096679688), (0.00108000182081014, -137.723281860352), (0.00120000424794853, -203.004608154297), (0.00132000085432082, -70.3746109008789), (0.00144000328145921, -14.0127553939819), (0.0015600057085976, -200.130798339844), (0.00168000219855458, -62.607837677002), (0.00180000462569296, -190.454544067383), (0.00192000111564994, -89.2136993408203), (0.002040003426373, -66.7151260375977), (0.00216000550426543, -214.87629699707), (0.0022800019942224, -79.0185241699219), (0.00240000011399388, -140.804626464844)],[(0.0, 0.0), (0.000120000680908561, 0.0), (0.00024000093981158, 0.0), (0.000360005418770015, -21.7221088409424), (0.000480000802781433, 9.26192855834961), (0.000600003462750465, -37.3517570495605), (0.000720000185538083, 9.23094654083252), (0.000840002729091793, 9.40405368804932), (0.000960005156230181, -43.2405166625977), (0.00108000182081014, 0.0205297004431486), (0.00120000424794853, -60.6371040344238), (0.00132000085432082, 6.242835521698), (0.00144000328145921, 2.58314657211304), (0.0015600057085976, -49.6416969299316), (0.00168000219855458, 9.1692943572998), (0.00180000462569296, -47.0019340515137), (0.00192000111564994, 8.36508560180664), (0.002040003426373, 10.3115921020508), (0.00216000550426543, -67.8834609985352), (0.0022800019942224, 2.58947563171387), (0.00240000011399388, -40.9048919677734)]
6,1148,AISI_1045,0.25,1000,11,5,[(0.0, 0.0), (0.000120004253403749, 0.0), (0.000240004519582726, 0.0), (0.000360001053195447, 196.729583740234), (0.000480004586279392, 66.3254470825195), (0.000600002764258534, 161.792922973633), (0.000720004900358617, 68.4865875244141), (0.000840001099277288, 20.6377773284912), (0.000960003118962049, 200.039169311523), (0.00108000519685447, 123.926567077637), (0.00120000133756548, 140.392700195313), (0.00132000329904258, 84.4276809692383), (0.00144000526051968, 62.3337020874023), (0.00156000140123069, 205.903060913086), (0.00168000336270779, 123.402366638184), (0.00180000520776957, 139.554748535156), (0.00192000123206526, 4.94390773773193), (0.00204000319354236, 60.5197296142578), (0.00216000503860414, 201.178176879883), (0.00228000083006918, 59.1465377807617), (0.00240000011399388, 141.842666625977)],[(0.0, 0.0), (0.000120004253403749, 0.0), (0.000240004519582726, 0.0), (0.000360001053195447, -193.535049438477), (0.000480004586279392, -66.3178787231445), (0.000600002764258534, -159.466995239258), (0.000720004900358617, -66.5852432250977), (0.000840001099277288, -19.1927547454834), (0.000960003118962049, -194.749267578125), (0.00108000519685447, -123.693138122559), (0.00120000133756548, -140.197357177734), (0.00132000329904258, -82.75146484375), (0.00144000526051968, -61.9037322998047), (0.00156000140123069, -201.241851806641), (0.00168000336270779, -123.149444580078), (0.00180000520776957, -137.427398681641), (0.00192000123206526, -4.90969371795654), (0.00204000319354236, -59.0235748291016), (0.00216000503860414, -196.833923339844), (0.00228000083006918, -59.1420211791992), (0.00240000011399388, -137.1181640625)],[(0.0, 0.0), (0.000120004253403749, 0.0), (0.000240004519582726, 0.0), (0.000360001053195447, -35.3088684082031), (0.000480004586279392, 1.00198972225189), (0.000600002764258534, -27.335485458374), (0.000720004900358617, 16.0255489349365), (0.000840001099277288, 7.58656454086304), (0.000960003118962049, -45.6989364624023), (0.00108000519685447, 7.60278987884521), (0.00120000133756548, -7.40357208251953), (0.00132000329904258, 16.7399997711182), (0.00144000526051968, 7.30878114700317), (0.00156000140123069, -43.5636100769043), (0.00168000336270779, 7.89672803878784), (0.00180000520776957, -24.2742557525635), (0.00192000123206526, -0.58063006401062), (0.00204000319354236, 13.3736667633057), (0.00216000503860414, -41.5819816589355), (0.00228000083006918, 0.731119513511658), (0.00240000011399388, -36.3036003112793)]
7,1102,AISI_1045,0.25,1000,14,5,[(0.0, 0.0), (0.000120004442578647, 0.0), (0.000240004708757624, 0.0), (0.000360001344233751, 90.547737121582), (0.00048000251990743, 83.2930297851563), (0.00060000253142789, 153.337646484375), (0.00072000251384452, 79.4311370849609), (0.000840000866446644, 65.8727798461914), (0.000960002478677779, 213.270553588867), (0.00108000379987061, 50.5904655456543), (0.00120000506285578, 199.971954345703), (0.00132000364828855, 75.828857421875), (0.00144000246655196, 66.208381652832), (0.00156000128481537, 211.738906860352), (0.00168000010307878, 40.059383392334), (0.00180000509135425, 187.489212036133), (0.00192000390961766, 190.538925170898), (0.00204000272788107, 62.9134788513184), (0.00216000154614449, 208.825347900391), (0.0022800003644079, 32.6895332336426), (0.00240000011399388, 212.610717773438)],[(0.0, 0.0), (0.000120004442578647, 0.0), (0.000240004708757624, 0.0), (0.000360001344233751, -88.5754776000977), (0.00048000251990743, -80.4395065307617), (0.00060000253142789, -150.411239624023), (0.00072000251384452, -75.9724655151367), (0.000840000866446644, -65.4546279907227), (0.000960002478677779, -207.582626342773), (0.00108000379987061, -48.217700958252), (0.00120000506285578, -196.680404663086), (0.00132000364828855, -73.7816162109375), (0.00144000246655196, -66.0229873657227), (0.00156000128481537, -207.184158325195), (0.00168000010307878, -39.9651336669922), (0.00180000509135425, -184.753204345703), (0.00192000390961766, -187.742584228516), (0.00204000272788107, -62.4963722229004), (0.00216000154614449, -205.085021972656), (0.0022800003644079, -32.6895065307617), (0.00240000011399388, -210.741027832031)],[(0.0, 0.0), (0.000120004442578647, 0.0), (0.000240004708757624, 0.0), (0.000360001344233751, 18.7956714630127), (0.00048000251990743, 21.6151447296143), (0.00060000253142789, -29.8142910003662), (0.00072000251384452, 23.1838302612305), (0.000840000866446644, 7.41045761108398), (0.000960002478677779, -48.9263114929199), (0.00108000379987061, 15.3116998672485), (0.00120000506285578, -36.1330986022949), (0.00132000364828855, 17.5011100769043), (0.00144000246655196, 4.95127964019775), (0.00156000128481537, -43.6816482543945), (0.00168000010307878, 2.74632620811462), (0.00180000509135425, -31.9132461547852), (0.00192000390961766, -32.5239372253418), (0.00204000272788107, 7.23251008987427), (0.00216000154614449, -39.3466453552246), (0.0022800003644079, -0.0393653623759747), (0.00240000011399388, -28.13427734375)]
8,795,AISI_1045,0.25,1500,-10,5,[(0.0, 0.0), (8.00021589384414e-05, 0.0), (0.000160006311489269, 104.650535583496), (0.000240002613281831, 0.0), (0.000320002756780013, 67.115104675293), (0.000400002929382026, 196.94921875), (0.000480002781841904, 66.0452880859375), (0.000560001179110259, 0.0), (0.000640001846477389, 97.3819427490234), (0.000720005366019905, 0.0), (0.000800003355834633, 262.228912353516), (0.000880001287441701, 0.0), (0.000960004923399538, 0.0), (0.00104000279679894, 306.578948974609), (0.00112000072840601, 0.0), (0.00120000436436385, 81.759765625), (0.00128000217955559, 213.638977050781), (0.00135999999474734, 0.0), (0.00144000351428986, 293.058166503906), (0.00152000121306628, 54.1638984680176), (0.0015999999595806, 222.910385131836)],[(0.0, 0.0), (8.00021589384414e-05, 0.0), (0.000160006311489269, -93.4538116455078), (0.000240002613281831, 0.0), (0.000320002756780013, -63.3148384094238), (0.000400002929382026, -188.791870117188), (0.000480002781841904, -65.2364807128906), (0.000560001179110259, 0.0), (0.000640001846477389, -67.6980361938477), (0.000720005366019905, 0.0), (0.000800003355834633, -248.306182861328), (0.000880001287441701, 0.0), (0.000960004923399538, 0.0), (0.00104000279679894, -279.095367431641), (0.00112000072840601, 0.0), (0.00120000436436385, -81.6143035888672), (0.00128000217955559, -204.011962890625), (0.00135999999474734, 0.0), (0.00144000351428986, -268.745391845703), (0.00152000121306628, -54.0501251220703), (0.0015999999595806, -210.416580200195)],[(0.0, 0.0), (8.00021589384414e-05, 0.0), (0.000160006311489269, -47.0969085693359), (0.000240002613281831, 0.0), (0.000320002756780013, -22.2636184692383), (0.000400002929382026, -56.0947799682617), (0.000480002781841904, -10.3044404983521), (0.000560001179110259, 0.0), (0.000640001846477389, -70.0015640258789), (0.000720005366019905, 0.0), (0.000800003355834633, -84.3091888427734), (0.000880001287441701, 0.0), (0.000960004923399538, 0.0), (0.00104000279679894, -126.871711730957), (0.00112000072840601, 0.0), (0.00120000436436385, -4.87495994567871), (0.00128000217955559, -63.4092330932617), (0.00135999999474734, 0.0), (0.00144000351428986, -116.871734619141), (0.00152000121306628, -3.50883769989014), (0.0015999999595806, -73.579216003418)]
9,817,AISI_1045,0.25,1500,-7,5,[(0.0, 0.0), (8.00055204308592e-05, 0.0), (0.000160003386554308, 86.3856353759766), (0.000240000794292428, 62.5323600769043), (0.000320005434332415, 210.135681152344), (0.00040000508306548, 245.320022583008), (0.000480001559481025, 265.203582763672), (0.000560003682039678, 0.0), (0.000640000100247562, 150.700134277344), (0.000720002222806215, 16.9577007293701), (0.000800004345364869, 198.541702270508), (0.000880000705365092, 236.384033203125), (0.00096000375924632, 54.9142837524414), (0.00104000326246023, 232.923690795898), (0.00112000096123666, 0.0), (0.00120000424794853, 153.167831420898), (0.00128000183030963, 197.883880615234), (0.00136000500060618, 0.0), (0.00144000258296728, 273.167419433594), (0.00152000016532838, 23.6205425262451), (0.0015999999595806, 253.434417724609)],[(0.0, 0.0), (8.00055204308592e-05, 0.0), (0.000160003386554308, -78.4537887573242), (0.000240000794292428, -61.0226860046387), (0.000320005434332415, -200.499633789063), (0.00040000508306548, -235.700500488281), (0.000480001559481025, -245.70458984375), (0.000560003682039678, 0.0), (0.000640000100247562, -145.725234985352), (0.000720002222806215, -15.4006662368774), (0.000800004345364869, -191.138381958008), (0.000880000705365092, -221.470138549805), (0.00096000375924632, -54.5567169189453), (0.00104000326246023, -216.506637573242), (0.00112000096123666, 0.0), (0.00120000424794853, -148.15461730957), (0.00128000183030963, -191.300430297852), (0.00136000500060618, 0.0), (0.00144000258296728, -242.715896606445), (0.00152000016532838, -23.2064342498779), (0.0015999999595806, -240.553375244141)],[(0.0, 0.0), (8.00055204308592e-05, 0.0), (0.000160003386554308, -36.1591033935547), (0.000240000794292428, -13.6575212478638), (0.000320005434332415, -62.9039268493652), (0.00040000508306548, -68.0234298706055), (0.000480001559481025, -99.810791015625), (0.000560003682039678, 0.0), (0.000640000100247562, -38.4016456604004), (0.000720002222806215, -7.09810638427734), (0.000800004345364869, -53.7115211486816), (0.000880000705365092, -82.6340713500977), (0.00096000375924632, 6.2564549446106), (0.00104000326246023, -85.8971710205078), (0.00112000096123666, 0.0), (0.00120000424794853, -38.8663711547852), (0.00128000183030963, -50.617919921875), (0.00136000500060618, 0.0), (0.00144000258296728, -125.337287902832), (0.00152000016532838, 4.40357780456543), (0.0015999999595806, -79.7689361572266)]
